person_id,id,name,character,role;
137766,tm204337,John 'Dusty' King,Dusty King,ACTOR;
137765,tm204337,Max Terhune,Alibi Terhune posing as The Professor (as Max 'Alibi' Terhune),ACTOR;
137767,tm204337,Elmer,Elmer - Alibi's Dummy,ACTOR;
133944,tm204337,Julie Duncan,Ann Savage,ACTOR;
33404,tm204337,Glenn Strange,Gray,ACTOR;
47810,tm204337,Bob Kortman,Red Langdon,ACTOR;
71556,tm204337,Ed Brady,Doctor Steve,ACTOR;
84208,tm204337,Tom London,Marshal Warren,ACTOR;
62991,tm204337,Reed Howes,Jim Brandon,ACTOR;
137989,tm204337,Carl Mathews,Henchman Slick,ACTOR;
47776,tm204337,Edward Peil Sr.,Jailer Ed,ACTOR;
64871,tm204337,Doye O'Dell ,Singer,ACTOR;
203385,tm204337,John L. Cason,Whip Rider (uncredited),ACTOR;
60246,tm204337,Victor Cox,Posse Rider,ACTOR;
153782,tm204337,George Hazel,Henchman,ACTOR;
134243,tm204337,Jack Hendricks,Deputy,ACTOR;
137988,tm204337,Ray Jones,Wagon Driver,ACTOR;
134023,tm204337,Frank McCarroll,Henchman,ACTOR;
154337,tm204337,Bud McClure,Stage Driver,ACTOR;
134024,tm204337,Milburn Morante,Bartender,ACTOR;
93420,tm204337,Rudy Sooter,Whip Rider,ACTOR;
134249,tm204337,Wally West,Posse Rider,ACTOR;
137991,tm204337,S. Roy Luby,,DIRECTOR;
51741,tm206313,Jean Hersholt,Dr. Paul Christian,ACTOR;
138200,tm206313,Dorothy Lovett,Judy Price,ACTOR;
154484,tm206313,Robert Baldwin,Roy Davis,ACTOR;
129611,tm206313,Tom Neal,Dave Williams,ACTOR;
61638,tm206313,Maude Eburne,Mrs. Hastings,ACTOR;
27289,tm206313,Vera Lewis,Mrs. Norma Stewart,ACTOR;
71928,tm206313,George Meader,Harry Johnson,ACTOR;
27286,tm206313,Bobby Larson,Jack Williams,ACTOR;
562347,tm206313,Bobette Bentley,Ruth Williams,ACTOR;
57376,tm206313,Reginald Barlow,Sam,ACTOR;
572618,tm206313,Jacqueline De River,Martha,ACTOR;
555288,tm206313,Edmund Glover,Tommy Wood,ACTOR;
35680,tm206313,Mary Davenport,Jane Wood,ACTOR;
153705,tm206313,Earle Ross,Grandpa,ACTOR;
566168,tm206313,Sylvia Andrew,Mrs. Sam,ACTOR;
155721,tm206313,Catherine Courtney,Mrs. Morris,ACTOR;
27220,tm206313,Al Bridge,Sheriff,ACTOR;
21786,tm206313,James C. Morton,Bailey,ACTOR;
153271,tm206313,Fred Holmes,Wilson,ACTOR;
93477,tm206313,Frank LaRue,Stanley,ACTOR;
132406,tm206313,Budd Buster,Jones,ACTOR;
100254,tm206313,Broderick O'Farrell,Harris,ACTOR;
572619,tm206313,Johnnie Fleming,,ACTOR;
21779,tm206313,Heinie Conklin,Pinball Addict,ACTOR;
27270,tm206313,Harry Hayden,Gossiper on phone,ACTOR;
16058,tm206313,Bernard Vorhaus,,DIRECTOR;
154663,tm65589,Conrad Nagel,Alan O'Connor,ACTOR;
155569,tm65589,Eleanor Hunt,Bobbie Reynolds,ACTOR;
152922,tm65589,Wilma Francis,Kay O'Connor,ACTOR;
"190733,tm65589,Vince Barnett,""Clarence """"Bulb"""" Callahan"",ACTOR";
133998,tm65589,Wheeler Oakman,Karlotti,ACTOR;
152975,tm65589,Frank Milan,Jerome Turner,ACTOR;
154660,tm65589,William L. Thorne,Macy,ACTOR;
62984,tm65589,Nat Carr,Yoritz,ACTOR;
152780,tm65589,Louis J. Gasnier,,DIRECTOR;
102470,tm9783,William Boyd,Hopalong Cassidy,ACTOR;
137768,tm9783,Gwen Gaze,Lorna Drake,ACTOR;
153728,tm9783,Harvey Clark,Baldy Morton,ACTOR;
121019,tm9783,Russell Hayden,Lucky Jenkins,ACTOR;
50826,tm9783,John Warburton,Ronald Harwood,ACTOR;
47827,tm9783,Hilda Plowright,Aunt Martha,ACTOR;
27220,tm9783,Al Bridge,Scar Lewis,ACTOR;
105450,tm9783,Al Hill,Doc Galer,ACTOR;
154156,tm9783,John Beach,Mr. Benson,ACTOR;
36179,tm9783,Earle Hodgins,Sheriff,ACTOR;
41708,tm9783,Jim Corey,Dialogue Gunman at Cabin Shootout,ACTOR;
82971,tm9783,Herman Hack,Posse Rider,ACTOR;
154337,tm9783,Bud McClure,,ACTOR;
130991,tm9783,Bob Burns,Cowhand,ACTOR;
31164,tm9783,Lesley Selander,,DIRECTOR;
123795,tm83556,Roy Rogers,Brett Starr aka Bill Brady,ACTOR;
100231,tm83556,George 'Gabby' Hayes,Prof. Mortimer 'Gabby' Blackstone,ACTOR;
138039,tm83556,Carol Adams,Linda Barrett,ACTOR;
36501,tm83556,Henry Brandon,Ted Carver,ACTOR;
74504,tm83556,Herbert Rawlinson,Judge Gary,ACTOR;
138069,tm83556,Sally Payne,'Princess' Sally Blackstone,ACTOR;
130989,tm83556,Hal Taliaferro,Ripper,ACTOR;
58705,tm83556,Jay Novello,Monte Burns,ACTOR;
71929,tm83556,Horace Murphy,Seth Belden,ACTOR;
14726,tm83556,Monte Blue,Sheriff Jordan,ACTOR;
152269,tm83556,Ralf Harolde,Jake Marvel,ACTOR;
50368,tm83556,Jack Kirk,Clem Littlejohn,ACTOR;
53694,tm83556,Eddie Acuff,Reports Burns is dead,ACTOR;
69183,tm83556,Ernie Adams,Medicine Show Spectator,ACTOR;
27218,tm83556,Lynton Brent,Bert Snell,ACTOR;
134018,tm83556,Fred Burns,Colorado Jack Breen,ACTOR;
13327,tm83556,Yakima Canutt,Stage Driver,ACTOR;
13361,tm83556,Horace B. Carpenter,Medicine Show Spectator,ACTOR;
151373,tm83556,Spade Cooley,Musician,ACTOR;
563563,tm83556,Art Dillard,Stage Guard,ACTOR;
138410,tm83556,Robert Frazer,Crooked Businessman,ACTOR;
137468,tm83556,Joel Friedkin,Businessman,ACTOR;
134051,tm83556,Harrison Greene,Civic League Member,ACTOR;
138119,tm83556,Karl Hackett,Bank President,ACTOR;
571159,tm83556,Tex Harper,Townsman,ACTOR;
37836,tm83556,Harry Harvey,Telegrapher Joe,ACTOR;
21781,tm83556,Lloyd Ingraham,Printer Harry,ACTOR;
41710,tm83556,Rex Lease,Townsman,ACTOR;
27291,tm83556,George Lloyd,Stark,ACTOR;
84208,tm83556,Tom London,Townsman,ACTOR;
71568,tm83556,Theodore Lorch,Businessman,ACTOR;
134045,tm83556,George Morrell,Townsman,ACTOR;
21786,tm83556,James C. Morton,Store Owner,ACTOR;
27315,tm83556,Frank O'Connor,Townsman,ACTOR;
154339,tm83556,Jack O'Shea,Townsman,ACTOR;
134193,tm83556,Pascale Perry,Stage Guard,ACTOR;
132034,tm83556,Jack Rockwell,Townsman,ACTOR;
62996,tm83556,Francis Sayles,Show Spectator,ACTOR;
570434,tm83556,Al Taylor,Andy Baker,ACTOR;
71403,tm83556,Archie Twitchell,Cavalry Lieutenant,ACTOR;
27351,tm83556,Max Waizmann,Businessman,ACTOR;
134249,tm83556,Wally West,Henchman,ACTOR;
557352,tm83556,Bob Woodward,Stage Guard,ACTOR;
123798,tm83556,Trigger,Brett's Horse,ACTOR;
151608,tm83556,Joseph Kane,,DIRECTOR;
49038,tm223770,Frances Langford,Susan Jackson,ACTOR;
27177,tm223770,Guy Kibbee,Capt. Jackson of the 'Ellabella',ACTOR;
41664,tm223770,Eddie Quillan,Jeff Calhoun,ACTOR;
151463,tm223770,Charles Butterworth,Professor,ACTOR;
548329,tm223770,Fifi D'Orsay,Yvette,ACTOR;
56746,tm223770,Lyle Talbot,Anthony 'Tony' Sardell,ACTOR;
28503,tm223770,Frank Jenks,Jack 'Curly' Berger,ACTOR;
"57721,tm223770,Almira Sessions,""Mrs. Ellabella Jackson, Susan's Aunt"",ACTOR";
27249,tm223770,Joe Devlin,Police Sgt.,ACTOR;
106309,tm223770,Louise Beavers,Opal,ACTOR;
106309,tm223770,Louise Beavers,Sam the Deckhand,ACTOR;
190839,tm223770,Ward Shattuck,Henry Doakes (as Edward Shattuck),ACTOR;
"80560,tm223770,Anthony Warde,""'Double', Phony Indian (as Tony Warde)"",ACTOR";
"313725,tm223770,Angelo Cruz,""'Nothing', Phony Indian (as Angel Cruz)"",ACTOR";
27280,tm223770,Eddie Kane,J.M. Thornton (uncredited),ACTOR;
120277,tm223770,Emmett Lynn,CaféJanitor (uncredited),ACTOR;
132948,tm223770,Ralph Peters,Policeman at Café (uncredited),ACTOR;
102721,tm223770,Christy Cabanne,,DIRECTOR;
123795,tm5547,Roy Rogers,Roy Rogers,ACTOR;
137466,tm5547,Lynne Roberts,Janice Forbes,ACTOR;
130905,tm5547,Raymond Hatton,Jeff,ACTOR;
58854,tm5547,J. Farrell MacDonald,Colonel Forbes,ACTOR;
51742,tm5547,Purnell Pratt,Senator Harvey,ACTOR;
212794,tm5547,Harry Woods,Morgan Burke,ACTOR;
153596,tm5547,Bruce MacFarlane,Lieutenant Nelson,ACTOR;
93473,tm5547,Lane Chandler,Ken Rogers,ACTOR;
152959,tm5547,Chester Gunnels,Smith,ACTOR;
152324,tm5547,Lee Powell,Ranger Earp,ACTOR;
151608,tm5547,Joseph Kane,,DIRECTOR;
134205,tm63806,Bobby Breen,Chip Winters,ACTOR;
25058,tm63806,Basil Rathbone,Johnny Selden,ACTOR;
102594,tm63806,Henry Armetta,Moreta,ACTOR;
45535,tm63806,Donald Meek,Joseph,ACTOR;
138053,tm63806,Leon Errol,Brennan,ACTOR;
113378,tm63806,Billy Lee,Pee Wee,ACTOR;
152722,tm63806,Ralph Forbes,Walter Mays,ACTOR;
14711,tm63806,Leonid Kinskey,Moe,ACTOR;
74504,tm63806,Herbert Rawlinson,Dr. Stevens,ACTOR;
58274,tm63806,Spencer Charters,Station Agent,ACTOR;
47778,tm63806,Johnny Arthur,Antoine,ACTOR;
134186,tm63806,Lew Kelly,Mailman,ACTOR;
74503,tm63806,Charles Richman,Wagner,ACTOR;
152101,tm63806,Fred Scott,Minstrel,ACTOR;
61647,tm63806,Kurt Neumann,,DIRECTOR;
571641,tm5379,Gene Austin,Gene Austin,ACTOR;
154798,tm5379,Lynne Berkeley,Carol Turner,ACTOR;
27323,tm5379,Henry Roquemore,Lawyer Jed Hill,ACTOR;
153592,tm5379,Walter Wills,Pop Turner,ACTOR;
574780,tm5379,Ted Claire,Mark Bower,ACTOR;
574782,tm5379,Joan Brooks,Lucy,ACTOR;
138119,tm5379,Karl Hackett,George Morrow,ACTOR;
74813,tm5379,Charles King,Lewis Sheppard aka Falcon,ACTOR;
62606,tm5379,John Merton,Rocky Renaut,ACTOR;
574793,tm5379,Candy Hall,Slim,ACTOR;
574781,tm5379,Coco Heimel,Porky,ACTOR;
134285,tm5379,John Elliott,Sheriff John Lawton,ACTOR;
84202,tm5379,Ben Corbett,Henchman Sparks,ACTOR;
134046,tm5379,Bob Terry,Henchman Klinker,ACTOR;
21781,tm5379,Lloyd Ingraham,Judge Harrison,ACTOR;
103855,tm5379,Harry L. Fraser,,DIRECTOR;
207813,tm120566,Russell Hardie,John 'Johnny' Kaminas,ACTOR;
152429,tm120566,Ben Lyon,Steve Londos,ACTOR;
13306,tm120566,Ann Rutherford,Helen Pappas,ACTOR;
62831,tm120566,Irving Pichel,Alex Fotakis,ACTOR;
70369,tm120566,Fritz Leiber,Gregory Pappas,ACTOR;
190733,tm120566,Vince Barnett,Hector,ACTOR;
153455,tm120566,Maurice Murphy,Luis,ACTOR;
134050,tm120566,Nigel De Brulier,Demetrius,ACTOR;
14788,tm120566,Paul Porcasi,Vasilios,ACTOR;
57719,tm120566,Victor Potel,Andy,ACTOR;
138119,tm120566,Karl Hackett,Joe,ACTOR;
134210,tm120566,Francisco Marán,George,ACTOR;
306952,tm120566,Frank Yaconelli,Pete,ACTOR;
14782,tm120566,Mike Tellegen,Cimos,ACTOR;
100259,tm120566,John Picorri,Greek Proprietor,ACTOR;
151138,tm120566,Lewis D. Collins,,DIRECTOR;
134067,tm71077,Ricardo Cortez,Ramon Escobar,ACTOR;
138282,tm71077,Marjorie Weaver,Rosalia Miller,ACTOR;
116790,tm71077,Katherine DeMille,Chata,ACTOR;
56560,tm71077,Maurice Black,Pancho,ACTOR;
50383,tm71077,Morgan Wallace,Tod Barsto,ACTOR;
134050,tm71077,Nigel De Brulier,Don Francisco Escobar,ACTOR;
74252,tm71077,George Regas,Ruiz,ACTOR;
27186,tm71077,Pierre Watkin,Miller,ACTOR;
28715,tm71077,Jim Farley,Sheriff Stanton,ACTOR;
31160,tm71077,Edward Keane,Marshal Morse,ACTOR;
74180,tm71077,Gene Reynolds,Ramon as a Child,ACTOR;
97874,tm71077,Ann Gillis,Rosalia as a Child,ACTOR;
575461,tm71077,Francisco Flores del Campo,Ruiz as a Child,ACTOR;
13768,tm71077,Billy Bletcher,Tax Collector,ACTOR;
14728,tm71077,Dick Botiller,Pablo,ACTOR;
84202,tm71077,Ben Corbett,Ruiz Man,ACTOR;
13375,tm71077,Lester Dorr,Townsman,ACTOR;
82972,tm71077,Frank Ellis,Townsman,ACTOR;
137987,tm71077,Jack Evans,Henchman,ACTOR;
574711,tm71077,Tom B. Forman,Boylan,ACTOR;
155804,tm71077,Helen Holmes,Josephine,ACTOR;
137988,tm71077,Ray Jones,Bandito,ACTOR;
575462,tm71077,Beverly Luff,Little Girl,ACTOR;
152100,tm71077,Monte Montague,Bradford,ACTOR;
60264,tm71077,Bud Osborne,Murphy,ACTOR;
38996,tm71077,Hank Worden,Ruiz Man,ACTOR;
102902,tm71077,Gus Meins,,DIRECTOR;
51741,tm78848,Jean Hersholt,Dr. Paul Christian,ACTOR;
138200,tm78848,Dorothy Lovett,Judy Price,ACTOR;
154484,tm78848,Robert Baldwin,Roy Davis,ACTOR;
61638,tm78848,Maude Eburne,Mrs. Hastings,ACTOR;
42885,tm78848,Neil Hamilton,Gov. John C. North,ACTOR;
154436,tm78848,Anne Bennett,Janie Webster,ACTOR;
182414,tm78848,Barton Yarborough,Bob Webster,ACTOR;
"20170,tm78848,Arthur Hoyt,""Redmond, Governor's Secretary"",ACTOR";
27251,tm78848,John Dilson,William Merrill Sr.,ACTOR;
153324,tm78848,Frank Melton,Wiliiam Merrill Jr.,ACTOR;
151229,tm78848,Leon Tyler,Dick,ACTOR;
20176,tm78848,Milton Kibbee,Defense Attorney Larkin,ACTOR;
27264,tm78848,Gus Glassmire,Judge Ed Ellis,ACTOR;
49045,tm78848,Patsy Parsons,Susie,ACTOR;
134212,tm78848,Erle C. Kenton,,DIRECTOR;
103766,tm143,Frank Fay,Spencer Brown,ACTOR;
53499,tm143,Nat Pendleton,Kelly - Naughty Boy,ACTOR;
155777,tm143,Edward Nugent,Steve,ACTOR;
219920,tm143,Ruth Hall,Norma Baker,ACTOR;
71548,tm143,Berton Churchill,Mayor Martin Sloan,ACTOR;
13397,tm143,George Meeker,Harry Bayliss,ACTOR;
153624,tm143,Hale Hamilton,George Diamond,ACTOR;
57722,tm143,Esther Howard,Mrs. Prescott,ACTOR;
57717,tm143,Franklin Pangborn,Egbert - Hotel Clerk,ACTOR;
27240,tm143,Nick Copeland,Copeland,ACTOR;
28719,tm143,Mike Donlin,Mr. Wimple,ACTOR;
154432,tm143,Eddie Borden,Catlett,ACTOR;
105450,tm143,Al Hill,Kelly's Henchman,ACTOR;
108226,tm143,Sydney Jarvis,Obediah,ACTOR;
74807,tm143,Buster Phelps,Buster the Kid,ACTOR;
133027,tm143,Ralph Ceder,,DIRECTOR;
108842,tm64601,Gene Autry,U.S. Marshal Gene Autry,ACTOR;
113867,tm64601,Champion,Gene's Horse,ACTOR;
151052,tm64601,Sheila Ryan,Sheriff Carol,ACTOR;
110676,tm64601,Robert Livingston,Sam Brady,ACTOR;
27277,tm64601,Frank Jaquet,Banker Hodges,ACTOR;
190733,tm64601,Vince Barnett,Joe - Barber,ACTOR;
50381,tm64601,Syd Saylor,Deputy Skeeter,ACTOR;
566096,tm64601,Sandy Sanders,Deputy Bud,ACTOR;
11104,tm64601,Pat Buttram,Smokey Argyle,ACTOR;
137611,tm64601,John English,,DIRECTOR;
61124,tm298782,Bill Elliott,Red Ryder (as Wild Bill Elliott),ACTOR;
24987,tm298782,Robert Blake,Little Beaver (as Bobby Blake),ACTOR;
182374,tm298782,Alice Fleming,The Duchess,ACTOR;
65102,tm298782,Peggy Stewart,Betty Lou Hopkins,ACTOR;
56588,tm298782,Francis McDonald,Jim Douglas,ACTOR;
64565,tm298782,Roy Barcroft,Dandy Joe Meeker,ACTOR;
84208,tm298782,Tom London,Harrison Colby,ACTOR;
62985,tm298782,Tom Chatterton,Jason Hopkins,ACTOR;
150959,tm298782,Kenne Duncan,Henchman Pete,ACTOR;
90207,tm298782,Bud Geary,Henchman Chuck,ACTOR;
50368,tm298782,Jack Kirk,Sheriff Brown,ACTOR;
31164,tm298782,Lesley Selander,,DIRECTOR;
36588,tm317509,Gilbert Roland,Arizona Dick Ames,ACTOR;
53380,tm317509,Charles Bickford,Lee Tate,ACTOR;
63424,tm317509,Marsha Hunt,Amy Morgan,ACTOR;
35552,tm317509,J. Carrol Naish,Rafael Lopez,ACTOR;
137616,tm317509,James Craig,Bob Tate,ACTOR;
60494,tm317509,Charles Barton,,DIRECTOR;
1339249,tm65500,Sally Parr,The Girl,ACTOR;
65715,tm65500,Patrick Waltz,The Boy (as Philip Shawn),ACTOR;
59185,tm65500,Walter Reed,The Chaplain,ACTOR;
133893,tm65500,Lee Frederick,Blackie,ACTOR;
49089,tm65500,Houseley Stevenson,Pops,ACTOR;
63133,tm65500,Howard St. John,The Warden,ACTOR;
105587,tm65500,Louise Lorimer,The Warden's Wife,ACTOR;
577620,tm65500,Raymond Bramley,The Deputy Warden,ACTOR;
"73158,tm65500,Charles Meredith,""Reporter, AP"",ACTOR";
"49073,tm65500,King Donovan,""Reporter, National News Service"",ACTOR";
"133949,tm65500,Charles Arnt,""Reporter, Globe Express"",ACTOR";
"74029,tm65500,Sam Edwards,""Reporter, Herald"",ACTOR";
"57838,tm65500,Percy Helton,""Reporter, Feature Syndicate"",ACTOR";
"94604,tm65500,Perry Ivins,""Reporter, Forty-Six (as Perry Ivans)"",ACTOR";
153453,tm65500,Paul Sloane,,DIRECTOR;
123795,tm83725,Roy Rogers,Jeff Connors,ACTOR;
100231,tm83725,George 'Gabby' Hayes,Gabby Chapman,ACTOR;
138069,tm83725,Sally Payne,Jo Morrison,ACTOR;
92357,tm83725,George Cleveland,Hank Liddell,ACTOR;
134244,tm83725,Jack Ingram,Sheriff Pat Daley,ACTOR;
113378,tm83725,Billy Lee,Chick Morrison,ACTOR;
20174,tm83725,Joseph Crehan,Mark Benton,ACTOR;
126031,tm83725,Fred Kohler Jr.,Jim Trevor aka Black Bart,ACTOR;
27186,tm83725,Pierre Watkin,Amos Norton,ACTOR;
154216,tm83725,Chuck Baldra,Stagecoach Guard,ACTOR;
62982,tm83725,Hank Bell,1st Stagecoach Driver,ACTOR;
134018,tm83725,Fred Burns,Railroad Worker,ACTOR;
13327,tm83725,Yakima Canutt,2nd Stagecoach Driver,ACTOR;
565025,tm83725,Tommy Coats,Posse Rider,ACTOR;
151373,tm83725,Spade Cooley,Musician,ACTOR;
50368,tm83725,Jack Kirk,Train Engineer,ACTOR;
41710,tm83725,Rex Lease,Masked Henchman,ACTOR;
74250,tm83725,Art Mix,Henchman Anderson,ACTOR;
27315,tm83725,Frank O'Connor,Townsman,ACTOR;
50381,tm83725,Syd Saylor,Railroad Spy Posing as a Drunk,ACTOR;
113388,tm83725,Jack C. Smith,Pianist,ACTOR;
123798,tm83725,Trigger,Jeff's Horse,ACTOR;
61525,tm83725,Henry Wills,Train Henchman,ACTOR;
557352,tm83725,Bob Woodward,Railroad Crewman,ACTOR;
13710,tm83725,Joe Yrigoyen,Henchman,ACTOR;
151608,tm83725,Joseph Kane,,DIRECTOR;
67078,tm68379,Judith Allen,Helen Molloy,ACTOR;
35554,tm68379,Grant Withers,Red,ACTOR;
100238,tm68379,Warren Hymer,Shorty,ACTOR;
152787,tm68379,Alice White,Dotty Stengal,ACTOR;
152846,tm68379,Dorothy Vaughan,Mrs. Molloy,ACTOR;
25663,tm68379,Pat Flaherty,Tom Sommers,ACTOR;
154607,tm68379,Greta Granstedt,Sylvia Sommers,ACTOR;
25657,tm68379,William Haade,Heaver,ACTOR;
303356,tm68379,Mildred Gover,Lydia,ACTOR;
71564,tm68379,Cornelius Keefe,Campbell,ACTOR;
154608,tm68379,Scott Pembroke,,DIRECTOR;
568683,tm83145,Bob Howard,Editor,ACTOR;
548246,tm83145,Milton Williams,Ted (as Milton J. Williams),ACTOR;
567853,tm83145,Nellie Hill,Lola (as Nelle Hill),ACTOR;
571241,tm83145,Bill Dillard,Mike,ACTOR;
1805000,tm83145,George Oliver,Hal,ACTOR;
568685,tm83145,George P. Quigley,,DIRECTOR;
13327,tm127783,Yakima Canutt,Dave Carson,ACTOR;
581704,tm127783,Gladys McConnell,Marion Morrow,ACTOR;
47810,tm127783,Bob Kortman,Prowling Wolf (as Robert Kortman),ACTOR;
584488,tm127783,Roy Clements,Major Morrow,ACTOR;
155577,tm127783,Rex,The Devil Horse (as Rex - King of Horses),ACTOR;
1454056,tm127783,Fred Jackman Jr.,Young Dave (as Master Fred Jackman),ACTOR;
"2150082,tm127783,Lady the Horse,""Lady, A Silver Mare"",ACTOR";
134321,tm127783,Fred Jackman,,DIRECTOR;
132381,tm230759,Dave O'Brien,Tex Wyatt,ACTOR;
153735,tm230759,James Newill,Jim Steele,ACTOR;
13430,tm230759,Guy Wilkerson,Panhandle Perkins,ACTOR;
569021,tm230759,Ellen Hall,Molly Dawson,ACTOR;
88997,tm230759,I. Stanford Jolley,Jack Varno,ACTOR;
74813,tm230759,Charles King,Bucko Lynn,ACTOR;
62991,tm230759,Reed Howes,Duke,ACTOR;
132406,tm230759,Budd Buster,Henry Wilburn,ACTOR;
138119,tm230759,Karl Hackett,Jeff Palin,ACTOR;
55122,tm230759,Kermit Maynard,Gripper Joe,ACTOR;
138447,tm230759,Ed Cassidy,Sheriff,ACTOR;
103855,tm230759,Harry L. Fraser,,DIRECTOR;
138116,tm314541,Johnny Mack Brown,Nevada Jack McKenzie,ACTOR;
130905,tm314541,Raymond Hatton,Sandy Hopkins,ACTOR;
569021,tm314541,Ellen Hall,Bonita Bayne,ACTOR;
60251,tm314541,Ray Bennett,Harsh (as Raphael Bennett),ACTOR;
27234,tm314541,Edmund Cobb,McGee,ACTOR;
69183,tm314541,Ernie Adams,Whiskey Wiley,ACTOR;
21767,tm314541,Richard Alexander,Steve Rollins - Henchman (as Dick Alexander),ACTOR;
27218,tm314541,Lynton Brent,Davis - Henchman,ACTOR;
96356,tm314541,Stanley Price,Blackie,ACTOR;
84202,tm314541,Ben Corbett,Henchman,ACTOR;
565316,tm314541,Craig Woods,Joe Roskins,ACTOR;
569623,tm314541,John P. McCarthy,,DIRECTOR;
23837,tm157632,Bob Steele,Jim Sundown Saunders,ACTOR;
138450,tm157632,Marie Burton,Bess Preston,ACTOR;
28513,tm157632,Earl Dwire,Sheriff,ACTOR;
138447,tm157632,Ed Cassidy,Taggart,ACTOR;
"132034,tm157632,Jack Rockwell,""Preston, Bess' Father"",ACTOR";
"134024,tm157632,Milburn Morante,""Smokey, Sundown's Sidekick"",ACTOR";
134241,tm157632,Frank Ball,Old Sour Face Manning,ACTOR;
100261,tm157632,Hal Price,Lewis the Gambler,ACTOR;
138421,tm157632,Robert N. Bradbury,,DIRECTOR;
575286,tm162346,John Preston,Sgt. Bruce Morton,ACTOR;
"577645,tm162346,Captain King of Dogs,""Captain, Morton's Dog"",ACTOR";
577646,tm162346,June Love,Yvonne Travis,ACTOR;
137771,tm162346,Robert Emmett Tansey,,DIRECTOR;
53693,tm73933,Dick Foran,Lon Prentice,ACTOR;
155522,tm73933,Joe E. Lewis,Lancelot Pringle McBiff,ACTOR;
151254,tm73933,Jennifer Holt,Joyce Mason,ACTOR;
28510,tm73933,Ernest Truex,Col. Elias Weatherford,ACTOR;
212764,tm73933,Laverne Andrews,Laverne Andrews,ACTOR;
212763,tm73933,Maxene Andrews,Maxene Andrews,ACTOR;
212762,tm73933,Patty Andrews,Patty Andrews,ACTOR;
69525,tm73933,Shemp Howard,Sgt. 'Muggsy' Shavel,ACTOR;
27535,tm73933,Mary Wickes,Bonnie-Belle Schlopkiss,ACTOR;
39187,tm73933,Donald O'Connor,Donny,ACTOR;
41721,tm73933,Peggy Ryan,Peggy,ACTOR;
42496,tm73933,Huntz Hall,Cpl. Anemic,ACTOR;
570806,tm73933,Susan Levine,Tagalong,ACTOR;
137836,tm73933,Harry James,Harry James,ACTOR;
570222,tm73933,Richard Davies,Lt. Tommy Bridges,ACTOR;
67200,tm73933,Sidney Miller,Jeep Driver,ACTOR;
14166,tm73933,Bess Flowers,Nightclub Patron,ACTOR;
71902,tm73933,Addison Richards,Officer,ACTOR;
138515,tm73933,Edward F. Cline,,DIRECTOR;
153364,tm97056,Ken Maynard,Ken aka 'Kentucky',ACTOR;
27284,tm97056,Evalyn Knapp,Lila Miller,ACTOR;
27178,tm97056,H.B. Warner,Charlie Miller,ACTOR;
209276,tm97056,Kenneth Thomson,Matt Korber - alias Mr. Chandler,ACTOR;
100231,tm97056,George 'Gabby' Hayes,Cactus,ACTOR;
133998,tm97056,Wheeler Oakman,Tracy,ACTOR;
134294,tm97056,George Burton,Henchman Red,ACTOR;
62986,tm97056,George Chesebro,Henchman Nick,ACTOR;
108842,tm97056,Gene Autry,Gene Autry,ACTOR;
103643,tm97056,Smiley Burnette,Accordionist-Singer (uncredited),ACTOR;
28729,tm97056,Edward Hearn,Outlaw (uncredited),ACTOR;
134249,tm97056,Wally West,Cowhand at Party,ACTOR;
2147119,tm97056,Tarzan,Tarzan,ACTOR;
152643,tm97056,David Howard,,DIRECTOR;
151052,tm264571,Sheila Ryan,Toni Wentworth,ACTOR;
"127299,tm264571,Edward Norris,""Jimmy McDonald, Evening Telegram Reporter"",ACTOR";
35551,tm264571,Chill Wills,'Breezie' Mann,ACTOR;
568562,tm264571,Kenneth Farrell,Vic Morton (as Ken Farrell),ACTOR;
"57860,tm264571,James Seay,""Lt. Dan Armstrong, Homicide"",ACTOR";
"28505,tm264571,Frank Orth,""Mike Connelly, Vic's Agent"",ACTOR";
"182327,tm264571,Chili Williams,""Sally, Morton's Secretary"",ACTOR";
121018,tm264571,Lash La Rue,DeLong aka Trigger Malone (as Al LaRue),ACTOR;
34570,tm264571,Basil Wrangell,,DIRECTOR;
138071,tm98115,Peggy Shannon,Jerry Hampton,ACTOR;
153084,tm98115,Russell Hopton,Brice Regal,ACTOR;
152796,tm98115,Claude Gillingwater,Sam Webster,ACTOR;
28509,tm98115,Edwin Maxwell,Martin Blake,ACTOR;
5900,tm98115,Sterling Holloway,Bill Giddings,ACTOR;
60949,tm98115,Sidney Bracey,Edgar Ashe,ACTOR;
156074,tm98115,Rockliffe Fellowes,John Levings,ACTOR;
578945,tm98115,David Callis,Nathan Young,ACTOR;
153728,tm98115,Harvey Clark,Luke,ACTOR;
22479,tm98115,Ottola Nesmith,Mrs. Mellon,ACTOR;
578767,tm98115,Maude Truax,Emma Blake,ACTOR;
56396,tm98115,Richard Tucker,John H. Smith,ACTOR;
71581,tm98115,Bryant Washburn,Barman,ACTOR;
155521,tm98115,Hayden Stevenson,Barrows,ACTOR;
138268,tm98115,Otto Hoffman,Lawyer,ACTOR;
578946,tm98115,Virginia Brooks,,ACTOR;
130914,tm98115,Nelson McDowell,,ACTOR;
578947,tm98115,Anton Lorenze,,DIRECTOR;
214208,tm110,Lew Cody,Baron,ACTOR;
214200,tm110,Marion Shilling,Claudette,ACTOR;
36588,tm110,Gilbert Roland,Victor,ACTOR;
